Tipo de Incidencia;Prioridad;Campo personalizado (Prioridad SD);Clave de incidencia;ID de la incidencia;Resumen;Campo personalizado (Tipo de atención SD);Informador;Creada;Campo personalizado (Aplicativo);Campo personalizado (Área);Estado;Responsable;Actualizada;Campo personalizado (Clasificación);Campo personalizado (Atendido por);Campo personalizado (Especialista);Resolución;Campo personalizado (Tipo de Cliente);Resuelta;Campo personalizado (Producto SD);Campo personalizado (Fecha Cerrado);Campo personalizado (Fecha de Aprobación a Cliente)
Solicitud;Baja;999;SD-80336;294021;CORREGIR VLC 65736;GENERACIÓN DE BOLETA;ccortez;13/02/2026 11:32;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;20/02/2026 01:00;Solicitud;Service Desk 7;soportedigital;Listo;;16/02/2026 12:00;Vida Ley;;
Solicitud;Baja;;SD-80126;293203;CORREGIR VLC;GENERACIÓN DE BOLETA;ccortez;10/02/2026 10:10;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;17/02/2026 01:00;Solicitud;Service Desk 7;soportedigital;Listo;;11/02/2026 17:34;Vida Ley;;
Incidente;Baja;999;SD-77057;279575;NO SE VISUALIZA NC DE PROCESO DE EXCLUSION VIDA LEY;GENERACIÓN DE COMPROBANTE;mpalacios;1/12/2025 16:53;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mpalacios;4/12/2025 12:32;Solicitud;Service Desk 4;soportedigital;Terminado;Privado;4/12/2025 12:32;Vida Ley;;
Incidente;Baja;999;SD-75616;272036;NO SE VISUALIZA  FACTURAS NI NOTA DE CREDITO EN PLATAFORMA DIGITAL - VIDA LEY ;GENERACIÓN DE COMPROBANTE;mpalacios;4/11/2025 12:29;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mpalacios;6/11/2025 12:51;Solicitud;Service Desk 2;soportedigital;Terminado;Privado;6/11/2025 12:51;Vida Ley;;
Incidente;Baja;999;SD-76720;277775;MUY URGENTE - NO FIGURA FACTURA _KAMPFER_20600121503;GENERACIÓN DE COMPROBANTE;jlandauro;25/11/2025 10:22;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jlandauro;26/11/2025 17:56;Solicitud;Squad - Mesa Eficiencia Operativa;soportedigital;Terminado;Privado;26/11/2025 17:56;Vida Ley;;
Incidente;Baja;999;SD-79600;290962;FACTURACION;GENERACIÓN DE COMPROBANTE;ccortez;29/01/2026 16:01;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;30/01/2026 18:14;Solicitud;Service Desk 2;soportedigital;Terminado;;30/01/2026 18:14;Vida Ley;;
Incidente;Baja;999;SD-77918;284164;ENDOSO DE REMUNERACION;GENERACIÓN DE COMPROBANTE;ccortez;22/12/2025 15:59;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;30/12/2025 10:41;Solicitud;Service Desk 2;soportedigital;Terminado;;30/12/2025 10:41;Vida Ley;;
Incidente;Baja;999;SD-77880;284006;FACTURAR NOVIEMBRE;GENERACIÓN DE COMPROBANTE;ccortez;22/12/2025 10:11;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;26/12/2025 10:54;Solicitud;Service Desk 2;soportedigital;Terminado;;26/12/2025 10:54;Vida Ley;;
Incidente;Baja;999;SD-77446;281895;PF SU APOYO FACTURACION ;GENERACIÓN DE COMPROBANTE;ccortez;11/12/2025 16:56;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;16/12/2025 16:37;Solicitud;Service Desk 4;soportedigital;Terminado;;16/12/2025 16:37;Vida Ley;;
Incidente;Baja;999;SD-77433;281834;ENDOSO REMUNERACION 138751;GENERACIÓN DE COMPROBANTE;ccortez;11/12/2025 15:18;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;16/12/2025 13:01;Solicitud;Service Desk 2;soportedigital;Terminado;;16/12/2025 09:24;Vida Ley;;
Incidente;Baja;999;SD-77269;280769;ENDOSO DE REMUNERACION ;GENERACIÓN DE COMPROBANTE;ccortez;4/12/2025 17:56;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;16/12/2025 16:37;Solicitud;Service Desk 2;soportedigital;Terminado;;16/12/2025 16:37;Vida Ley;;
Incidente;Baja;999;SD-77166;280273;CIERRE  VL ;GENERACIÓN DE COMPROBANTE;ccortez;3/12/2025 15:27;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;12/12/2025 14:25;Solicitud;Service Desk 3;soportedigital;Terminado;;12/12/2025 14:25;Vida Ley;;
Incidente;Baja;999;SD-76562;277065;poliza VLC 65562;GENERACIÓN DE COMPROBANTE;ccortez;21/11/2025 12:26;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;25/11/2025 02:00;Solicitud;Service Desk 5;soportedigital;Terminado;;25/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-76413;276221;Endoso de remuneracion 6000029254;GENERACIÓN DE COMPROBANTE;ccortez;19/11/2025 09:51;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;29/11/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;29/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-76408;276208;ENDOSO DE REMUNERACION ;GENERACIÓN DE COMPROBANTE;ccortez;19/11/2025 09:33;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;30/11/2025 02:01;Solicitud;Service Desk 2;soportedigital;Terminado;;30/11/2025 02:01;Vida Ley;;
Incidente;Baja;3;SD-76366;275974;FACTURACION POLIZAS GRUPO PERALTA ;GENERACIÓN DE COMPROBANTE;ccortez;18/11/2025 13:20;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;28/11/2025 12:53;Solicitud;Service Desk 2;soportedigital;Terminado;;28/11/2025 12:53;Vida Ley;;
Incidente;Baja;999;SD-76070;274277;PF SU APOYO CON EL ENDOSO DE REMUNERACION ;GENERACIÓN DE COMPROBANTE;ccortez;12/11/2025 10:25;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;22/11/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;22/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-76033;274104;PF CREAR UN COMPROBANTE URGENTE;GENERACIÓN DE COMPROBANTE;ccortez;11/11/2025 16:51;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;13/11/2025 10:05;Solicitud;Service Desk 3;soportedigital;Terminado;;13/11/2025 10:05;Vida Ley;;
Incidente;Baja;999;SD-75944;273742;ENDOSO POLIZA 6000020250;GENERACIÓN DE COMPROBANTE;ccortez;10/11/2025 18:08;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;22/11/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;22/11/2025 02:00;Vida Ley;;
Incidente;Baja;3;SD-75887;273483;FACTURACION VIDA LEY OCTUBRE 6000020006 ESTADO ;GENERACIÓN DE COMPROBANTE;ccortez;10/11/2025 11:09;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;12/11/2025 16:20;Solicitud;Service Desk 2;soportedigital;Terminado;;12/11/2025 16:20;Vida Ley;;
Incidente;Baja;999;SD-75726;272634;FACTURACION VIDA LEY / POLIZA 6000032170;GENERACIÓN DE COMPROBANTE;ccortez;6/11/2025 09:24;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;13/11/2025 10:06;Solicitud;Service Desk 2;soportedigital;Terminado;;13/11/2025 10:06;Vida Ley;;
Incidente;Baja;999;SD-75347;270881;FACTURAR 832;GENERACIÓN DE COMPROBANTE;ccortez;30/10/2025 11:51;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;3/11/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;3/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-74859;268236;PETROPERU ;GENERACIÓN DE COMPROBANTE;ccortez;20/10/2025 17:44;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;25/10/2025 02:00;Solicitud;Service Desk 4;soportedigital;Terminado;;25/10/2025 02:00;Vida Ley;;
Incidente;Baja;1;SD-78134;285135;VL//Factura unificada;GENERACIÓN DE COMPROBANTE;bvillaizan;29/12/2025 15:30;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;bvillaizan;30/12/2025 09:36;Solicitud;Service Desk 2;soportedigital;Terminado;;30/12/2025 09:36;Vida Ley;;
Solicitud;Baja;;SD-80165;293348; Seguro Vida Ley | Póliza 6000036129;GENERACIÓN DE COMPROBANTE;ccortez;10/02/2026 15:56;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;17/02/2026 01:00;Solicitud;Service Desk 2;soportedigital;Listo;;10/02/2026 16:43;Vida Ley;;
Solicitud;Baja;999;SD-80162;293340;FACTURAR ENERO 2026 ;GENERACIÓN DE COMPROBANTE;ccortez;10/02/2026 15:43;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;20/02/2026 01:00;Solicitud;Service Desk 2;soportedigital;Listo;;13/02/2026 16:28;Vida Ley;;
Incidente;Baja;999;SD-79897;292193;VL- NO SE PUEDE GENERAR EXCLUSIÓN;GENERACIÓN DE NC;mcalloapaza;4/02/2026 15:44;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;9/02/2026 12:46;Solicitud;Service Desk 2;soportedigital;Terminado;Privado;9/02/2026 12:46;Vida Ley;;
Incidente;Baja;999;SD-79812;291803;Consulta por duplicidad de Notas de Crédito – Póliza Vida Ley - Importaciones & Representaciones Hugo Motors - Protecta;GENERACIÓN DE NC;ccortez;3/02/2026 12:07;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;20/02/2026 02:00;Solicitud;Service Desk 1;soportedigital;Terminado;;20/02/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-79078;288898;FACTURAR EXCLUSIONES EN UN SOLO COMPROBANTE Póliza 6000010416;GENERACIÓN DE NC;ccortez;19/01/2026 17:19;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;27/01/2026 02:00;Solicitud;Service Desk 3;soportedigital;Terminado;;27/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78516;286531;ANULACION POLIZA;GENERACIÓN DE NC;ccortez;6/01/2026 17:18;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;12/01/2026 12:31;Solicitud;Service Desk 1;soportedigital;Terminado;;12/01/2026 12:31;Vida Ley;;
Incidente;Baja;999;SD-78845;287841;ADJUNTAR REPORTE DE ASEGURADOS;GENERAR REPORTE DE ASEGURADOS;ccortez;13/01/2026 13:36;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;14/01/2026 17:49;Solicitud;Service Desk 1;soportedigital;Terminado;;14/01/2026 17:49;Vida Ley;;
Solicitud;Baja;999;SD-80051;292889;ASEGURADOS ENERO 2026;GENERAR REPORTE DE ASEGURADOS;ccortez;9/02/2026 09:25;Plataforma Digital -> PD - Vida Ley;Operaciones;Terminado;soportedigital;19/02/2026 15:29;Solicitud;Service Desk 7;soportedigital;Listo;;9/02/2026 11:30;Vida Ley;;
Solicitud;Baja;999;SD-79950;292409;reporte de asegurados;GENERAR REPORTE DE ASEGURADOS;ccortez;5/02/2026 13:07;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;17/02/2026 01:01;Solicitud;Service Desk 7;soportedigital;Listo;;6/02/2026 10:26;Vida Ley;;
Solicitud;Baja;999;SD-79820;291847;REPORTEDE ASEGURADOS;GENERAR REPORTE DE ASEGURADOS;ccortez;3/02/2026 14:28;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;17/02/2026 01:01;Solicitud;Service Desk 7;soportedigital;Listo;;3/02/2026 15:41;Vida Ley;;
Incidente;Baja;999;SD-78100;284983;CLONE - VIDA LEY _ GENERAR INCLUSIÓN PACIFICO GRUPO CONSTRUCTOR S.A.C. - 20547428600 ;INCLUSIÓN MANUAL DE ASEGURADOS;ssanchez;29/12/2025 10:11;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;ssanchez;2/01/2026 12:37;Solicitud;Service Desk 3;soportedigital;Terminado;;2/01/2026 12:37;Vida Ley;;
Incidente;Baja;999;SD-77861;283826;VL - GENERAR INCLUSION RED DE SERVICIOS GENERALES DEL PERU S.A.C.;INCLUSIÓN MANUAL DE ASEGURADOS;mcalloapaza;19/12/2025 14:36;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;26/12/2025 10:54;Solicitud;Service Desk 2;soportedigital;Terminado;;26/12/2025 10:54;Vida Ley;;
Incidente;Baja;999;SD-78092;284963;VIDA LEY_ INCLUSIÓN PERIODO ANTERIOR  CORPORACION LA SIRENA;INCLUSIÓN MANUAL DE ASEGURADOS;csotelo;29/12/2025 09:39;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;4/01/2026 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;4/01/2026 02:00;Vida Ley;;
Solicitud;Baja;999;SD-80529;294943;INCLUSION POLIZA 6000034160;INCLUSIÓN MANUAL DE ASEGURADOS;ccortez;18/02/2026 17:04;Plataforma Digital -> PD - Vida Ley;Operaciones;Terminado;soportedigital;19/02/2026 18:14;Solicitud;Service Desk 2;soportedigital;Listo;;19/02/2026 18:14;Vida Ley;;
Incidente;Baja;999;SD-77635;282893;FAVOR DE INDICAR EL CIP DE LOS COMPROBANTES:;INFORMACIÓN DE USUARIO EN SISTEMA CONCILIACIONES;dlatorre;16/12/2025 16:08;Plataforma Digital -> PD - Vida Ley;Cobranzas;Cerrado;dlatorre;19/12/2025 16:33;Solicitud;Service Desk 5;soportedigital;Terminado;;19/12/2025 16:33;;;
Incidente;Baja;999;SD-74836;268139;Vida Ley_No se genera constancia de CIP;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;laranda;20/10/2025 15:32;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;laranda;30/10/2025 10:07;Solicitud;Service Desk 2;soportedigital;Terminado;;30/10/2025 10:06;Vida Ley;;
Incidente;Baja;999;SD-75464;271408;CONSTANCIA VIDA LEY LESCO INGENIEROS SAC.;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;lsamaniego;31/10/2025 20:17;Plataforma Digital -> PD - Vida Ley;;Cerrado;lsamaniego;7/11/2025 12:35;Solicitud;Service Desk 3;soportedigital;Terminado;;3/11/2025 17:57;Vida Ley;;
Incidente;Baja;999;SD-78585;286816;ANULAR MOVIMIENTO / LISER MANTENIMIENTO Y SERVICIOS COMPLEMENTARIOS S.A.C.;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;lchavez;7/01/2026 17:41;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;lchavez;19/01/2026 09:28;Solicitud;Service Desk 4;soportedigital;Terminado;;19/01/2026 09:28;Vida Ley;;
Incidente;Baja;999;SD-75032;269111;VL_No puedo incluir en la póliza;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;jlopeza;23/10/2025 15:38;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jlopeza;30/10/2025 11:19;Solicitud;Service Desk 3;soportedigital;Terminado;;30/10/2025 11:19;Vida Ley;;
Incidente;Baja;999;SD-76471;276487;VIDA LEY - NO SE PUEDE COTIZAR;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;gsalazar;19/11/2025 17:12;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;gsalazar;21/11/2025 09:39;Solicitud;Service Desk 3;soportedigital;Terminado;;20/11/2025 15:22;Vida Ley;;
Incidente;Baja;999;SD-80157;293304;VIDA LEY_ CLIENTES NO SE ESTÁN CREANDO AUTOMATICAMENTE;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;csotelo;10/02/2026 14:31;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;13/02/2026 10:55;Solicitud;Service Desk 2;soportedigital;Terminado;Privado;13/02/2026 10:54;Vida Ley;;
Incidente;Baja;999;SD-77404;281658;VIDA LEY _ GENERAR INCLUSIÓN PACIFICO GRUPO CONSTRUCTOR S.A.C. - 20547428600 ;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;csotelo;11/12/2025 09:33;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;29/12/2025 10:11;Solicitud;Service Desk 3;soportedigital;Terminado;;11/12/2025 12:11;Vida Ley;;
Incidente;Baja;999;SD-77127;279979;VIDA LEY _ GENERAR INCLUSIÓN ;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;csotelo;2/12/2025 17:13;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;9/12/2025 11:04;Solicitud;Service Desk 2;soportedigital;Terminado;;9/12/2025 11:04;Vida Ley;;
Incidente;Baja;999;SD-75848;273150;VIDA LEY_ NO PERMITE EMITIR - QUEPLAN;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;csotelo;7/11/2025 13:59;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;13/11/2025 09:39;Solicitud;Service Desk 3;soportedigital;Terminado;;13/11/2025 09:39;Vida Ley;;
Incidente;Baja;999;SD-78816;287696;ERROR EXCLUSION;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;ccortez;12/01/2026 18:02;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;15/01/2026 13:21;Solicitud;Service Desk 3;soportedigital;Terminado;;15/01/2026 13:21;Vida Ley;;
Solicitud;Baja;999;SD-79851;291965;[CIERRE] Interfaz a demanda VL y SCTR;INFORMACIÓN INCOMPLETA PARA ATENCIÓN;kbarcena;3/02/2026 18:22;Plataforma Digital -> PD - Vida Ley;Cobranzas;Aceptado;soportedigital;20/02/2026 12:09;Solicitud;Service Desk 2;soportedigital;Listo;;12/02/2026 11:15;Vida Ley;;
Incidente;Baja;999;SD-75646;272171;[CIERRE] Interfaz a Demanda Vida ley;INTERFAZ A DEMANDA;kbarcena;4/11/2025 16:27;Plataforma Digital -> PD - Vida Ley;Cobranzas;Cerrado;kbarcena;9/11/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;9/11/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-79048;288759;ERRORES INTERFAZ;INTERFAZ A DEMANDA;ccortez;19/01/2026 11:37;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;26/01/2026 00:30;Solicitud;Service Desk 6;soportedigital;Terminado;;26/01/2026 00:30;Vida Ley;;
Incidente;Baja;999;SD-79281;289717;F014-000107372 no paso interfaz;INTERFAZ DE OPERACIONES;dlatorre;22/01/2026 19:03;Plataforma Digital -> PD - Vida Ley;Cobranzas;Cerrado;dlatorre;27/01/2026 02:00;Solicitud;Service Desk 5;soportedigital;Terminado;Privado;27/01/2026 02:00;Vida Ley;;
Incidente;Baja;999;SD-78824;287761;muy urgente no salen movimientos de la poliza 6000005026;LENTITUD EN GENERACIÓN DE DOCUMENTOS;msialer;13/01/2026 10:17;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;msialer;13/01/2026 16:55;Solicitud;Service Desk 6;soportedigital;Terminado;Privado;13/01/2026 16:54;Vida Ley;;
Incidente;Baja;999;SD-78876;287974;VL - NO SALEN LOS DOCUMENTOS;LENTITUD EN GENERACIÓN DE DOCUMENTOS;mcalloapaza;14/01/2026 09:46;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;14/01/2026 17:48;Solicitud;Service Desk 6;soportedigital;Terminado;;14/01/2026 17:47;Vida Ley;;
Incidente;Baja;999;SD-77730;283327;"VIDA LEY_ NO APARECE DOCUMENTACIÓN 	FLOSOLUTIONS S.A.C";LENTITUD EN GENERACIÓN DE DOCUMENTOS;csotelo;17/12/2025 18:32;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;22/12/2025 02:00;Solicitud;Service Desk 3;soportedigital;Terminado;;22/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-78907;288118;ERROR INTERFAZ;MARCA DE INTERFAZ;ccortez;14/01/2026 17:15;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;19/01/2026 12:01;Solicitud;Service Desk 6;soportedigital;Terminado;;19/01/2026 12:01;Vida Ley;;
Solicitud;Baja;999;SD-80204;293498;Traslado de cartera ARTHUR J. GALLAGHER ;MIGRACIÓN DE CARTERA DE VLEY;ivillegas;11/02/2026 11:10;Plataforma Digital -> PD - Vida Ley;Operaciones;Aceptado;soportedigital;20/02/2026 01:00;Solicitud;Service Desk 3;soportedigital;Listo;;16/02/2026 13:57;Vida Ley;;
Incidente;Baja;999;SD-79496;290592;VL- ERROR EN EL TOPE DE LEY / 82867 -PLANASA PERU SAC;NO FIGURA EL COTIZADOR PARA PENSIÓN;mtocto;28/01/2026 11:34;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;30/01/2026 12:09;Incidencia (error);Squad - Mesa Vida Ley;soportedigital;Terminado;Privado;30/01/2026 12:09;Vida Ley;;
Incidente;Baja;999;SD-75489;271484;ya pago y no aparecen los docs;NO FIGURAN DOCUMENTOS;solivares;3/11/2025 09:46;Plataforma Digital -> PD - Vida Ley;;Cerrado;solivares;8/11/2025 02:00;Incidencia (error);Service Desk - Gestión;soportedigital;Terminado;;8/11/2025 02:00;;;
Incidente;Baja;999;SD-77650;282958;VIDA LEY_NO FIGURAN DOCUMENTOS;NO FIGURAN DOCUMENTOS;sgarciac;16/12/2025 17:54;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;21/12/2025 02:00;Incidencia (error);Service Desk 3;soportedigital;Terminado;;21/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-75560;271823;VIDA LEY_NO FIGURAN DOCUMENTOS;NO FIGURAN DOCUMENTOS;sgarciac;3/11/2025 17:11;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;12/01/2026 17:51;Solicitud;Service Desk 2;soportedigital;Terminado;;4/11/2025 16:33;Vida Ley;;
Incidente;Baja;999;SD-74739;267772;VIDA LEY_NO FIGURAN DOCUMENTOS;NO FIGURAN DOCUMENTOS;sgarciac;17/10/2025 16:00;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;sgarciac;22/10/2025 13:31;Incidencia (error);Service Desk 2;soportedigital;Terminado;;22/10/2025 13:31;Vida Ley;;
Incidente;Baja;999;SD-78047;284749;VL - NO SE VISUALIZA LOS DOCUMENTOS;NO FIGURAN DOCUMENTOS;mcalloapaza;26/12/2025 11:21;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;29/12/2025 09:36;Incidencia (error);Squad - Mesa Eficiencia Operativa;soportedigital;Terminado;;29/12/2025 09:36;Vida Ley;;
Incidente;Baja;999;SD-76327;275808;VL - NO SALE LOS DOCUMENTOS;NO FIGURAN DOCUMENTOS;mcalloapaza;18/11/2025 09:20;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;18/11/2025 17:06;Incidencia (error);Service Desk 3;soportedigital;Terminado;;18/11/2025 17:06;Vida Ley;;
Incidente;Baja;999;SD-75593;271938;VL - NO SALE LOS DOCUMENTOS;NO FIGURAN DOCUMENTOS;mcalloapaza;4/11/2025 08:24;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mcalloapaza;4/11/2025 17:32;Incidencia (error);Service Desk 2;soportedigital;Terminado;;4/11/2025 17:32;Vida Ley;;
Incidente;Baja;999;SD-75477;271450;VL- NO SALE DOCUMENTOS / COTI 138542- LIMA DELIGHTS SOCIEDAD ANONIMA CERRADA;NO FIGURAN DOCUMENTOS;mtocto;3/11/2025 08:43;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;mtocto;3/11/2025 18:02;Incidencia (error);Squad - Mesa SCTR;soportedigital;Terminado;Privado;3/11/2025 18:02;Vida Ley;;
Incidente;Baja;999;SD-75408;271192;No se genera constancia / 20604889813 / GLOBAL ENGINEERING MINING SERVICE E.I.R.L.;NO FIGURAN DOCUMENTOS;lalcalde;31/10/2025 10:56;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;lalcalde;6/11/2025 12:50;Incidencia (error);Squad - Mesa Eficiencia Operativa;soportedigital;Terminado;Privado;6/11/2025 12:50;Vida Ley;;
Incidente;Baja;999;SD-74619;267242;VL_ NO GENERA DOCUMENTOS;NO FIGURAN DOCUMENTOS;laranda;15/10/2025 19:09;Plataforma Digital -> PD - Vida Ley;;Cerrado;laranda;20/10/2025 02:00;Incidencia (error);Service Desk 2;soportedigital;Terminado;;20/10/2025 02:00;;;
Incidente;Baja;999;SD-75454;271382;PAGA INCLUSION Y NO SE GENERA CONSTANCIA / A & A TU ALIADO EN SEGURIDAD Y SALUD OCUPACIONAL S.A.C.;NO FIGURAN DOCUMENTOS;lchavez;31/10/2025 17:27;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;lchavez;5/11/2025 13:02;Incidencia (error);Squad - Mesa SCTR;soportedigital;Terminado;;4/11/2025 17:39;Vida Ley;;
Incidente;Baja;999;SD-77360;281345;No se visualiza constancia VL;NO FIGURAN DOCUMENTOS;jhinostroza;10/12/2025 11:43;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;jhinostroza;19/12/2025 10:19;Incidencia (error);Service Desk 5;soportedigital;Terminado;;10/12/2025 16:12;Vida Ley;;
Incidente;Baja;999;SD-77407;281668;"VIDA LEY_ NO APARECE DOCUMENTACION MATERIALES ELECTRICOS DE BAJA Y ALTA TENSION SOCIEDAD ANONIM	";NO FIGURAN DOCUMENTOS;csotelo;11/12/2025 09:50;Plataforma Digital -> PD - Vida Ley;Comercial Masivos;Cerrado;csotelo;18/12/2025 00:30;Incidencia (error);Service Desk 3;soportedigital;Terminado;;18/12/2025 00:30;Vida Ley;;
Incidente;Baja;999;SD-77628;282862;tramite 81966;NO GENERA MOVIMIENTOS - PRORRATEO;ccortez;16/12/2025 15:30;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;22/12/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;;22/12/2025 02:00;Vida Ley;;
Incidente;Baja;999;SD-77069;279636;TRAMITE 81641 URGENTE ESTADO;NO GENERA MOVIMIENTOS - PRORRATEO;ccortez;1/12/2025 18:14;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;2/12/2025 14:14;Solicitud;Service Desk 2;soportedigital;Terminado;;2/12/2025 14:14;Vida Ley;;
Incidente;Baja;999;SD-75142;269719;ERROR TRAMITE 79803;NO GENERA MOVIMIENTOS - PRORRATEO;ccortez;27/10/2025 11:52;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;30/10/2025 18:13;Solicitud;Service Desk 2;soportedigital;Terminado;;30/10/2025 18:13;Vida Ley;;
Incidente;Baja;999;SD-74454;266458;TRAMITE 79555;NO GENERA MOVIMIENTOS - PRORRATEO;ccortez;13/10/2025 15:31;Plataforma Digital -> PD - Vida Ley;Operaciones;Cerrado;ccortez;18/10/2025 02:00;Solicitud;Service Desk 2;soportedigital;Terminado;Estado;18/10/2025 02:00;Vida Ley;;
